share_code,trade_date,weight
002142.SZ,2022-09-01,0.6243
000792.SZ,2022-09-01,0.6208
300274.SZ,2022-09-01,0.6138
000002.SZ,2022-09-01,0.6053
002466.SZ,2022-09-01,0.5892
002129.SZ,2022-09-01,0.5802
603288.SH,2022-09-01,0.577
601668.SH,2022-09-01,0.5703
300014.SZ,2022-09-01,0.5659
300124.SZ,2022-09-01,0.5577
002812.SZ,2022-09-01,0.549
601088.SH,2022-09-01,0.5418
300015.SZ,2022-09-01,0.5406
600690.SH,2022-09-01,0.5239
002304.SZ,2022-09-01,0.5079
002352.SZ,2022-09-01,0.5052
603799.SH,2022-09-01,0.5021
002460.SZ,2022-09-01,0.4998
600031.SH,2022-09-01,0.4976
600089.SH,2022-09-01,0.4927
002049.SZ,2022-09-01,0.4894
600406.SH,2022-09-01,0.4827
601225.SH,2022-09-01,0.4814
600837.SH,2022-09-01,0.4787
601288.SH,2022-09-01,0.4771
600436.SH,2022-09-01,0.4752
600016.SH,2022-09-01,0.4732
601816.SH,2022-09-01,0.4678
601919.SH,2022-09-01,0.4579
600919.SH,2022-09-01,0.4523
600000.SH,2022-09-01,0.4482
688599.SH,2022-09-01,0.4185
300122.SZ,2022-09-01,0.4172
688981.SH,2022-09-01,0.4089
601688.SH,2022-09-01,0.4041
000063.SZ,2022-09-01,0.4039
600585.SH,2022-09-01,0.4004
002241.SZ,2022-09-01,0.3993
603986.SH,2022-09-01,0.3981
002371.SZ,2022-09-01,0.3909
000625.SZ,2022-09-01,0.378
600104.SH,2022-09-01,0.3776
601601.SH,2022-09-01,0.3763
300142.SZ,2022-09-01,0.3662
002230.SZ,2022-09-01,0.3649
601211.SH,2022-09-01,0.3507
600050.SH,2022-09-01,0.3476
600111.SH,2022-09-01,0.3463
603501.SH,2022-09-01,0.3397
601988.SH,2022-09-01,0.3394
002459.SZ,2022-09-01,0.3363
002709.SZ,2022-09-01,0.3342
600660.SH,2022-09-01,0.3338
000338.SZ,2022-09-01,0.3295
002271.SZ,2022-09-01,0.3287
601169.SH,2022-09-01,0.3235
600893.SH,2022-09-01,0.3229
601766.SH,2022-09-01,0.3186
601390.SH,2022-09-01,0.3155
002027.SZ,2022-09-01,0.3139
601985.SH,2022-09-01,0.313
300450.SZ,2022-09-01,0.311
601229.SH,2022-09-01,0.3109
601669.SH,2022-09-01,0.309
000100.SZ,2022-09-01,0.3023
300347.SZ,2022-09-01,0.3003
600028.SH,2022-09-01,0.2988
000661.SZ,2022-09-01,0.2965
601009.SH,2022-09-01,0.2873
600570.SH,2022-09-01,0.2769
601857.SH,2022-09-01,0.275
600196.SH,2022-09-01,0.2744
600009.SH,2022-09-01,0.2731
600905.SH,2022-09-01,0.272
601628.SH,2022-09-01,0.2679
002311.SZ,2022-09-01,0.2661
002179.SZ,2022-09-01,0.2607
601658.SH,2022-09-01,0.2579
600999.SH,2022-09-01,0.2569
000776.SZ,2022-09-01,0.2538
300316.SZ,2022-09-01,0.2529
601818.SH,2022-09-01,0.2516
600019.SH,2022-09-01,0.2507
002410.SZ,2022-09-01,0.2493
600745.SH,2022-09-01,0.2476
300896.SZ,2022-09-01,0.2468
001979.SZ,2022-09-01,0.2453
000895.SZ,2022-09-01,0.2428
600760.SH,2022-09-01,0.2426
002050.SZ,2022-09-01,0.2415
600010.SH,2022-09-01,0.2407
600188.SH,2022-09-01,0.24
688012.SH,2022-09-01,0.2376
600958.SH,2022-09-01,0.2358
600150.SH,2022-09-01,0.2347
603659.SH,2022-09-01,0.2316
002493.SZ,2022-09-01,0.2268
601377.SH,2022-09-01,0.2265
601989.SH,2022-09-01,0.2264
600426.SH,2022-09-01,0.2255
600926.SH,2022-09-01,0.2214
000596.SZ,2022-09-01,0.2199
002001.SZ,2022-09-01,0.2196
002920.SZ,2022-09-01,0.2143
600346.SH,2022-09-01,0.2142
300496.SZ,2022-09-01,0.2137
601633.SH,2022-09-01,0.2098
601006.SH,2022-09-01,0.2054
600795.SH,2022-09-01,0.2053
300661.SZ,2022-09-01,0.2053
000768.SZ,2022-09-01,0.2004
000166.SZ,2022-09-01,0.1999
600600.SH,2022-09-01,0.1984
000538.SZ,2022-09-01,0.1972
601939.SH,2022-09-01,0.1947
601138.SH,2022-09-01,0.1934
000963.SZ,2022-09-01,0.1915
002074.SZ,2022-09-01,0.1908
002202.SZ,2022-09-01,0.1866
000876.SZ,2022-09-01,0.1861
601600.SH,2022-09-01,0.1856
688111.SH,2022-09-01,0.1856
600584.SH,2022-09-01,0.1852
002821.SZ,2022-09-01,0.1848
600588.SH,2022-09-01,0.1847
603993.SH,2022-09-01,0.184
601066.SH,2022-09-01,0.1838
600011.SH,2022-09-01,0.1828
300763.SZ,2022-09-01,0.1823
601186.SH,2022-09-01,0.182
600176.SH,2022-09-01,0.1805
600886.SH,2022-09-01,0.1792
603806.SH,2022-09-01,0.1777
000301.SZ,2022-09-01,0.1772
601838.SH,2022-09-01,0.1768
600460.SH,2022-09-01,0.1763
601877.SH,2022-09-01,0.1761
003816.SZ,2022-09-01,0.1738
300759.SZ,2022-09-01,0.172
600547.SH,2022-09-01,0.1701
300207.SZ,2022-09-01,0.1696
603019.SH,2022-09-01,0.1683
601117.SH,2022-09-01,0.1682
600015.SH,2022-09-01,0.1677
600383.SH,2022-09-01,0.1673
300782.SZ,2022-09-01,0.1668
300751.SZ,2022-09-01,0.1661
600029.SH,2022-09-01,0.1646
601788.SH,2022-09-01,0.1634
601238.SH,2022-09-01,0.1624
300408.SZ,2022-09-01,0.1624
000425.SZ,2022-09-01,0.1623
600085.SH,2022-09-01,0.1623
600989.SH,2022-09-01,0.1564
601111.SH,2022-09-01,0.1553
600941.SH,2022-09-01,0.1536
600741.SH,2022-09-01,0.1535
601868.SH,2022-09-01,0.1527
000157.SZ,2022-09-01,0.1526
601800.SH,2022-09-01,0.152
601901.SH,2022-09-01,0.1489
603369.SH,2022-09-01,0.1467
000786.SZ,2022-09-01,0.1447
300999.SZ,2022-09-01,0.1431
688396.SH,2022-09-01,0.1426
688005.SH,2022-09-01,0.1424
603290.SH,2022-09-01,0.1423
601916.SH,2022-09-01,0.1421
603185.SH,2022-09-01,0.1417
002555.SZ,2022-09-01,0.141
600132.SH,2022-09-01,0.1408
002736.SZ,2022-09-01,0.1404
002648.SZ,2022-09-01,0.1391
002236.SZ,2022-09-01,0.1387
002120.SZ,2022-09-01,0.1374
600115.SH,2022-09-01,0.136
300628.SZ,2022-09-01,0.1359
600763.SH,2022-09-01,0.1358
601100.SH,2022-09-01,0.1352
688008.SH,2022-09-01,0.1351
002008.SZ,2022-09-01,0.1332
600352.SH,2022-09-01,0.1308
300454.SZ,2022-09-01,0.1307
000938.SZ,2022-09-01,0.1303
300003.SZ,2022-09-01,0.1299
002601.SZ,2022-09-01,0.1295
600219.SH,2022-09-01,0.1276
601995.SH,2022-09-01,0.1271
601336.SH,2022-09-01,0.1271
603833.SH,2022-09-01,0.1254
000977.SZ,2022-09-01,0.1249
002252.SZ,2022-09-01,0.1237
603392.SH,2022-09-01,0.1222
002841.SZ,2022-09-01,0.1215
603260.SH,2022-09-01,0.1213
601618.SH,2022-09-01,0.121
300529.SZ,2022-09-01,0.121
300601.SZ,2022-09-01,0.12
600845.SH,2022-09-01,0.1195
002007.SZ,2022-09-01,0.1183
000069.SZ,2022-09-01,0.1152
688126.SH,2022-09-01,0.1152
600489.SH,2022-09-01,0.1124
300433.SZ,2022-09-01,0.1121
601360.SH,2022-09-01,0.1096
300413.SZ,2022-09-01,0.1092
601878.SH,2022-09-01,0.1081
601728.SH,2022-09-01,0.1079
600918.SH,2022-09-01,0.1079
601799.SH,2022-09-01,0.107
601865.SH,2022-09-01,0.1066
002938.SZ,2022-09-01,0.1066
000703.SZ,2022-09-01,0.1063
002602.SZ,2022-09-01,0.1048
000708.SZ,2022-09-01,0.1027
600332.SH,2022-09-01,0.1014
601155.SH,2022-09-01,0.0993
601898.SH,2022-09-01,0.0992
603486.SH,2022-09-01,0.099
603882.SH,2022-09-01,0.0986
002414.SZ,2022-09-01,0.0984
300595.SZ,2022-09-01,0.0978
600183.SH,2022-09-01,0.0971
600161.SH,2022-09-01,0.0968
300033.SZ,2022-09-01,0.0953
000066.SZ,2022-09-01,0.0933
600018.SH,2022-09-01,0.0917
002916.SZ,2022-09-01,0.0917
601021.SH,2022-09-01,0.0904
600362.SH,2022-09-01,0.0895
600061.SH,2022-09-01,0.0894
300919.SZ,2022-09-01,0.0891
603899.SH,2022-09-01,0.0866
688036.SH,2022-09-01,0.0853
601319.SH,2022-09-01,0.0843
300957.SZ,2022-09-01,0.0823
300223.SZ,2022-09-01,0.0819
002600.SZ,2022-09-01,0.0809
688169.SH,2022-09-01,0.0805
601216.SH,2022-09-01,0.077
000408.SZ,2022-09-01,0.0738
601998.SH,2022-09-01,0.0736
688561.SH,2022-09-01,0.0716
688363.SH,2022-09-01,0.0711
600606.SH,2022-09-01,0.0701
601966.SH,2022-09-01,0.07
600025.SH,2022-09-01,0.0696
002791.SZ,2022-09-01,0.0683
603160.SH,2022-09-01,0.0677
600655.SH,2022-09-01,0.0654
688065.SH,2022-09-01,0.0641
002568.SZ,2022-09-01,0.0641
601881.SH,2022-09-01,0.0634
603195.SH,2022-09-01,0.0621
002064.SZ,2022-09-01,0.0588
300866.SZ,2022-09-01,0.0521
601808.SH,2022-09-01,0.046
002607.SZ,2022-09-01,0.0441
603087.SH,2022-09-01,0.0433
601236.SH,2022-09-01,0.0414
000800.SZ,2022-09-01,0.0399
002032.SZ,2022-09-01,0.0393
605499.SH,2022-09-01,0.0348
000877.SZ,2022-09-01,0.0312
300979.SZ,2022-09-01,0.0293
601825.SH,2022-09-01,0.0285
601698.SH,2022-09-01,0.0264
001289.SZ,2022-09-01,0.0165
600519.SH,2022-10-31,5.16
300750.SZ,2022-10-31,3.173
601318.SH,2022-10-31,2.383
600036.SH,2022-10-31,2.02
601012.SH,2022-10-31,1.77
000858.SZ,2022-10-31,1.577
600900.SH,2022-10-31,1.402
002594.SZ,2022-10-31,1.361
601166.SH,2022-10-31,1.33
000333.SZ,2022-10-31,1.198
600276.SH,2022-10-31,1.092
600030.SH,2022-10-31,1.022
300059.SZ,2022-10-31,1.004
300760.SZ,2022-10-31,0.96
603259.SH,2022-10-31,0.954
601888.SH,2022-10-31,0.953
601398.SH,2022-10-31,0.885
002475.SZ,2022-10-31,0.86
300274.SZ,2022-10-31,0.828
000651.SZ,2022-10-31,0.826
002415.SZ,2022-10-31,0.816
600887.SH,2022-10-31,0.786
600309.SH,2022-10-31,0.768
000725.SZ,2022-10-31,0.762
002714.SZ,2022-10-31,0.758
300124.SZ,2022-10-31,0.749
601328.SH,2022-10-31,0.744
600438.SH,2022-10-31,0.715
000568.SZ,2022-10-31,0.7
601899.SH,2022-10-31,0.695
600809.SH,2022-10-31,0.69
000001.SZ,2022-10-31,0.611
601668.SH,2022-10-31,0.606
600048.SH,2022-10-31,0.603
002466.SZ,2022-10-31,0.601
002049.SZ,2022-10-31,0.594
002352.SZ,2022-10-31,0.575
300014.SZ,2022-10-31,0.573
002142.SZ,2022-10-31,0.573
000792.SZ,2022-10-31,0.569
601088.SH,2022-10-31,0.563
000002.SZ,2022-10-31,0.56
300498.SZ,2022-10-31,0.554
002129.SZ,2022-10-31,0.544
002460.SZ,2022-10-31,0.542
601288.SH,2022-10-31,0.536
601816.SH,2022-10-31,0.533
300015.SZ,2022-10-31,0.529
603288.SH,2022-10-31,0.505
600016.SH,2022-10-31,0.499
600919.SH,2022-10-31,0.498
600406.SH,2022-10-31,0.497
600837.SH,2022-10-31,0.496
688981.SH,2022-10-31,0.492
600031.SH,2022-10-31,0.488
002812.SZ,2022-10-31,0.482
002304.SZ,2022-10-31,0.479
600690.SH,2022-10-31,0.479
600000.SH,2022-10-31,0.474
600089.SH,2022-10-31,0.471
601225.SH,2022-10-31,0.469
688599.SH,2022-10-31,0.438
601919.SH,2022-10-31,0.433
601688.SH,2022-10-31,0.429
000063.SZ,2022-10-31,0.429
002371.SZ,2022-10-31,0.426
603799.SH,2022-10-31,0.421
600436.SH,2022-10-31,0.419
300122.SZ,2022-10-31,0.416
601601.SH,2022-10-31,0.396
002230.SZ,2022-10-31,0.396
600893.SH,2022-10-31,0.395
600104.SH,2022-10-31,0.391
601988.SH,2022-10-31,0.386
600570.SH,2022-10-31,0.386
600050.SH,2022-10-31,0.38
300142.SZ,2022-10-31,0.375
601169.SH,2022-10-31,0.364
601211.SH,2022-10-31,0.363
002459.SZ,2022-10-31,0.357
600585.SH,2022-10-31,0.355
601766.SH,2022-10-31,0.352
002709.SZ,2022-10-31,0.348
601985.SH,2022-10-31,0.346
600760.SH,2022-10-31,0.346
000625.SZ,2022-10-31,0.341
601229.SH,2022-10-31,0.338
000100.SZ,2022-10-31,0.334
603986.SH,2022-10-31,0.334
300450.SZ,2022-10-31,0.334
600028.SH,2022-10-31,0.331
601669.SH,2022-10-31,0.328
600660.SH,2022-10-31,0.326
688111.SH,2022-10-31,0.326
601009.SH,2022-10-31,0.324
600009.SH,2022-10-31,0.323
600111.SH,2022-10-31,0.321
000661.SZ,2022-10-31,0.319
002179.SZ,2022-10-31,0.318
603501.SH,2022-10-31,0.317
002241.SZ,2022-10-31,0.316
601390.SH,2022-10-31,0.312
002271.SZ,2022-10-31,0.301
000338.SZ,2022-10-31,0.3
002311.SZ,2022-10-31,0.292
600905.SH,2022-10-31,0.291
600150.SH,2022-10-31,0.289
002410.SZ,2022-10-31,0.287
601857.SH,2022-10-31,0.283
600999.SH,2022-10-31,0.282
300316.SZ,2022-10-31,0.279
002027.SZ,2022-10-31,0.276
601818.SH,2022-10-31,0.274
601628.SH,2022-10-31,0.27
300347.SZ,2022-10-31,0.266
600019.SH,2022-10-31,0.261
601658.SH,2022-10-31,0.257
600588.SH,2022-10-31,0.255
600196.SH,2022-10-31,0.255
001979.SZ,2022-10-31,0.253
688012.SH,2022-10-31,0.25
600958.SH,2022-10-31,0.247
000776.SZ,2022-10-31,0.245
600010.SH,2022-10-31,0.244
601989.SH,2022-10-31,0.243
000895.SZ,2022-10-31,0.24
000538.SZ,2022-10-31,0.239
600795.SH,2022-10-31,0.237
600426.SH,2022-10-31,0.237
601006.SH,2022-10-31,0.232
002050.SZ,2022-10-31,0.232
601377.SH,2022-10-31,0.231
000768.SZ,2022-10-31,0.229
300661.SZ,2022-10-31,0.227
600188.SH,2022-10-31,0.226
300896.SZ,2022-10-31,0.222
600926.SH,2022-10-31,0.219
601633.SH,2022-10-31,0.219
000963.SZ,2022-10-31,0.218
601939.SH,2022-10-31,0.218
600745.SH,2022-10-31,0.218
000166.SZ,2022-10-31,0.213
603659.SH,2022-10-31,0.211
600584.SH,2022-10-31,0.209
603806.SH,2022-10-31,0.208
600085.SH,2022-10-31,0.203
002001.SZ,2022-10-31,0.202
300751.SZ,2022-10-31,0.201
300408.SZ,2022-10-31,0.199
600029.SH,2022-10-31,0.199
601138.SH,2022-10-31,0.198
002493.SZ,2022-10-31,0.198
600346.SH,2022-10-31,0.197
000596.SZ,2022-10-31,0.196
002074.SZ,2022-10-31,0.195
300003.SZ,2022-10-31,0.194
300496.SZ,2022-10-31,0.192
601186.SH,2022-10-31,0.192
300454.SZ,2022-10-31,0.191
600547.SH,2022-10-31,0.19
003816.SZ,2022-10-31,0.19
601066.SH,2022-10-31,0.187
600941.SH,2022-10-31,0.185
601600.SH,2022-10-31,0.184
600886.SH,2022-10-31,0.183
601868.SH,2022-10-31,0.181
300782.SZ,2022-10-31,0.18
601838.SH,2022-10-31,0.18
600015.SH,2022-10-31,0.179
002821.SZ,2022-10-31,0.179
600011.SH,2022-10-31,0.179
603993.SH,2022-10-31,0.178
603019.SH,2022-10-31,0.177
000876.SZ,2022-10-31,0.177
600600.SH,2022-10-31,0.177
601111.SH,2022-10-31,0.176
002202.SZ,2022-10-31,0.176
601100.SH,2022-10-31,0.175
002920.SZ,2022-10-31,0.175
600176.SH,2022-10-31,0.171
300207.SZ,2022-10-31,0.171
300763.SZ,2022-10-31,0.169
600763.SH,2022-10-31,0.167
601788.SH,2022-10-31,0.167
601877.SH,2022-10-31,0.166
000425.SZ,2022-10-31,0.166
688396.SH,2022-10-31,0.163
600460.SH,2022-10-31,0.162
000157.SZ,2022-10-31,0.162
600741.SH,2022-10-31,0.161
600115.SH,2022-10-31,0.16
601901.SH,2022-10-31,0.159
601117.SH,2022-10-31,0.158
300759.SZ,2022-10-31,0.157
688008.SH,2022-10-31,0.156
603290.SH,2022-10-31,0.155
600989.SH,2022-10-31,0.154
601238.SH,2022-10-31,0.152
600845.SH,2022-10-31,0.152
002736.SZ,2022-10-31,0.151
300628.SZ,2022-10-31,0.151
000938.SZ,2022-10-31,0.149
603185.SH,2022-10-31,0.144
603369.SH,2022-10-31,0.143
000977.SZ,2022-10-31,0.143
601800.SH,2022-10-31,0.143
600352.SH,2022-10-31,0.143
601916.SH,2022-10-31,0.14
300999.SZ,2022-10-31,0.139
002601.SZ,2022-10-31,0.134
600219.SH,2022-10-31,0.134
002252.SZ,2022-10-31,0.134
603392.SH,2022-10-31,0.134
688126.SH,2022-10-31,0.134
000301.SZ,2022-10-31,0.133
600489.SH,2022-10-31,0.132
002841.SZ,2022-10-31,0.132
000066.SZ,2022-10-31,0.131
002008.SZ,2022-10-31,0.13
601728.SH,2022-10-31,0.13
600132.SH,2022-10-31,0.129
600383.SH,2022-10-31,0.129
603882.SH,2022-10-31,0.129
688005.SH,2022-10-31,0.128
002236.SZ,2022-10-31,0.127
300601.SZ,2022-10-31,0.127
002648.SZ,2022-10-31,0.127
002938.SZ,2022-10-31,0.126
603260.SH,2022-10-31,0.125
601618.SH,2022-10-31,0.125
601995.SH,2022-10-31,0.123
601360.SH,2022-10-31,0.123
000786.SZ,2022-10-31,0.122
300433.SZ,2022-10-31,0.121
601878.SH,2022-10-31,0.12
601336.SH,2022-10-31,0.119
002007.SZ,2022-10-31,0.118
002555.SZ,2022-10-31,0.117
002120.SZ,2022-10-31,0.116
600332.SH,2022-10-31,0.115
300033.SZ,2022-10-31,0.111
601021.SH,2022-10-31,0.108
600918.SH,2022-10-31,0.108
601799.SH,2022-10-31,0.106
601865.SH,2022-10-31,0.106
000069.SZ,2022-10-31,0.105
688561.SH,2022-10-31,0.104
600161.SH,2022-10-31,0.104
600018.SH,2022-10-31,0.103
002602.SZ,2022-10-31,0.1
300413.SZ,2022-10-31,0.1
000708.SZ,2022-10-31,0.099
601898.SH,2022-10-31,0.098
600183.SH,2022-10-31,0.098
600362.SH,2022-10-31,0.097
002568.SZ,2022-10-31,0.097
601319.SH,2022-10-31,0.094
002916.SZ,2022-10-31,0.094
002414.SZ,2022-10-31,0.093
300529.SZ,2022-10-31,0.093
603899.SH,2022-10-31,0.091
688036.SH,2022-10-31,0.091
603833.SH,2022-10-31,0.091
000703.SZ,2022-10-31,0.09
600061.SH,2022-10-31,0.09
300595.SZ,2022-10-31,0.081
603486.SH,2022-10-31,0.081
601998.SH,2022-10-31,0.081
002600.SZ,2022-10-31,0.081
601216.SH,2022-10-31,0.08
300919.SZ,2022-10-31,0.08
300223.SZ,2022-10-31,0.08
000408.SZ,2022-10-31,0.078
300957.SZ,2022-10-31,0.074
601155.SH,2022-10-31,0.073
601881.SH,2022-10-31,0.071
600025.SH,2022-10-31,0.07
688065.SH,2022-10-31,0.068
603160.SH,2022-10-31,0.068
688169.SH,2022-10-31,0.067
600606.SH,2022-10-31,0.067
002791.SZ,2022-10-31,0.062
688363.SH,2022-10-31,0.062
601808.SH,2022-10-31,0.06
002064.SZ,2022-10-31,0.06
600655.SH,2022-10-31,0.059
601966.SH,2022-10-31,0.059
603195.SH,2022-10-31,0.057
300866.SZ,2022-10-31,0.054
002607.SZ,2022-10-31,0.049
603087.SH,2022-10-31,0.049
605499.SH,2022-10-31,0.042
601236.SH,2022-10-31,0.041
002032.SZ,2022-10-31,0.039
000800.SZ,2022-10-31,0.039
601825.SH,2022-10-31,0.031
601698.SH,2022-10-31,0.03
000877.SZ,2022-10-31,0.028
300979.SZ,2022-10-31,0.023
001289.SZ,2022-10-31,0.016
600519.SH,2022-10-10,6.4371
300750.SZ,2022-10-10,3.1527
601318.SH,2022-10-10,2.5753
600036.SH,2022-10-10,2.2586
000858.SZ,2022-10-10,1.7696
601012.SH,2022-10-10,1.5964
600900.SH,2022-10-10,1.5242
601166.SH,2022-10-10,1.376
000333.SZ,2022-10-10,1.3687
002594.SZ,2022-10-10,1.3068
601888.SH,2022-10-10,1.052
300059.SZ,2022-10-10,1.0494
600030.SH,2022-10-10,0.9706
600887.SH,2022-10-10,0.949
000568.SZ,2022-10-10,0.888
002714.SZ,2022-10-10,0.8864
600276.SH,2022-10-10,0.8778
601398.SH,2022-10-10,0.8769
000651.SZ,2022-10-10,0.8743
300760.SZ,2022-10-10,0.8329
603259.SH,2022-10-10,0.8138
600309.SH,2022-10-10,0.8101
002475.SZ,2022-10-10,0.7968
600809.SH,2022-10-10,0.7928
002415.SZ,2022-10-10,0.7876
600048.SH,2022-10-10,0.755
601328.SH,2022-10-10,0.7268
600438.SH,2022-10-10,0.7216
000725.SZ,2022-10-10,0.7038
002142.SZ,2022-10-10,0.7007
000002.SZ,2022-10-10,0.6937
300274.SZ,2022-10-10,0.6707
601899.SH,2022-10-10,0.6427
000001.SZ,2022-10-10,0.6386
300498.SZ,2022-10-10,0.6368
601668.SH,2022-10-10,0.6281
300124.SZ,2022-10-10,0.6135
601088.SH,2022-10-10,0.6053
603288.SH,2022-10-10,0.5989
002466.SZ,2022-10-10,0.5756
000792.SZ,2022-10-10,0.5686
002129.SZ,2022-10-10,0.5626
300015.SZ,2022-10-10,0.5578
600690.SH,2022-10-10,0.5389
002304.SZ,2022-10-10,0.534
300014.SZ,2022-10-10,0.5338
601288.SH,2022-10-10,0.5258
601225.SH,2022-10-10,0.5145
002812.SZ,2022-10-10,0.5145
601816.SH,2022-10-10,0.5117
002352.SZ,2022-10-10,0.5111
600919.SH,2022-10-10,0.5085
600016.SH,2022-10-10,0.4843
600837.SH,2022-10-10,0.4798
600000.SH,2022-10-10,0.4736
600406.SH,2022-10-10,0.4702
600031.SH,2022-10-10,0.467
002460.SZ,2022-10-10,0.4669
002049.SZ,2022-10-10,0.4655
600089.SH,2022-10-10,0.4645
603799.SH,2022-10-10,0.4504
600436.SH,2022-10-10,0.4396
688981.SH,2022-10-10,0.4196
601688.SH,2022-10-10,0.4053
601919.SH,2022-10-10,0.3959
601601.SH,2022-10-10,0.3949
688599.SH,2022-10-10,0.3901
600585.SH,2022-10-10,0.3882
600104.SH,2022-10-10,0.3808
002371.SZ,2022-10-10,0.379
000063.SZ,2022-10-10,0.3762
300122.SZ,2022-10-10,0.3746
601988.SH,2022-10-10,0.3713
600050.SH,2022-10-10,0.3606
601211.SH,2022-10-10,0.3519
601169.SH,2022-10-10,0.3499
002241.SZ,2022-10-10,0.3444
000625.SZ,2022-10-10,0.3427
300142.SZ,2022-10-10,0.3426
002230.SZ,2022-10-10,0.3369
002459.SZ,2022-10-10,0.3353
601229.SH,2022-10-10,0.3338
600028.SH,2022-10-10,0.3332
600009.SH,2022-10-10,0.3284
603986.SH,2022-10-10,0.3275
601766.SH,2022-10-10,0.3253
600660.SH,2022-10-10,0.324
002709.SZ,2022-10-10,0.3216
600111.SH,2022-10-10,0.3197
600893.SH,2022-10-10,0.3169
601985.SH,2022-10-10,0.3169
601390.SH,2022-10-10,0.3158
002027.SZ,2022-10-10,0.3156
601009.SH,2022-10-10,0.3122
000661.SZ,2022-10-10,0.312
601669.SH,2022-10-10,0.3095
001979.SZ,2022-10-10,0.3086
603501.SH,2022-10-10,0.3052
601628.SH,2022-10-10,0.2982
000100.SZ,2022-10-10,0.2947
002271.SZ,2022-10-10,0.2943
601857.SH,2022-10-10,0.2938
300450.SZ,2022-10-10,0.2925
600570.SH,2022-10-10,0.2918
002311.SZ,2022-10-10,0.2912
000338.SZ,2022-10-10,0.2896
600905.SH,2022-10-10,0.2774
600760.SH,2022-10-10,0.2744
600019.SH,2022-10-10,0.2673
002179.SZ,2022-10-10,0.2673
600188.SH,2022-10-10,0.2667
601818.SH,2022-10-10,0.2667
601658.SH,2022-10-10,0.2647
600999.SH,2022-10-10,0.2587
002410.SZ,2022-10-10,0.2495
300316.SZ,2022-10-10,0.2432
000596.SZ,2022-10-10,0.2424
000895.SZ,2022-10-10,0.2424
000776.SZ,2022-10-10,0.2408
600426.SH,2022-10-10,0.2406
600010.SH,2022-10-10,0.2393
600926.SH,2022-10-10,0.2391
300347.SZ,2022-10-10,0.2381
300896.SZ,2022-10-10,0.2352
600150.SH,2022-10-10,0.2348
002001.SZ,2022-10-10,0.2292
601006.SH,2022-10-10,0.229
600958.SH,2022-10-10,0.2283
002050.SZ,2022-10-10,0.2281
002493.SZ,2022-10-10,0.2266
603659.SH,2022-10-10,0.2255
601989.SH,2022-10-10,0.2231
601377.SH,2022-10-10,0.2138
000538.SZ,2022-10-10,0.2136
601939.SH,2022-10-10,0.2127
600795.SH,2022-10-10,0.2124
688111.SH,2022-10-10,0.2105
600600.SH,2022-10-10,0.2085
600196.SH,2022-10-10,0.2055
000768.SZ,2022-10-10,0.2054
002920.SZ,2022-10-10,0.2029
601838.SH,2022-10-10,0.2002
600346.SH,2022-10-10,0.1998
000963.SZ,2022-10-10,0.1987
000166.SZ,2022-10-10,0.1976
600745.SH,2022-10-10,0.1957
300661.SZ,2022-10-10,0.1947
600029.SH,2022-10-10,0.1943
600011.SH,2022-10-10,0.1913
300751.SZ,2022-10-10,0.1905
300496.SZ,2022-10-10,0.1879
000876.SZ,2022-10-10,0.1872
601138.SH,2022-10-10,0.186
002074.SZ,2022-10-10,0.1854
601186.SH,2022-10-10,0.1851
601633.SH,2022-10-10,0.1846
688012.SH,2022-10-10,0.1845
600941.SH,2022-10-10,0.1843
601600.SH,2022-10-10,0.1837
600886.SH,2022-10-10,0.1836
300763.SZ,2022-10-10,0.1834
603993.SH,2022-10-10,0.1829
600383.SH,2022-10-10,0.1803
003816.SZ,2022-10-10,0.1801
601111.SH,2022-10-10,0.1789
600085.SH,2022-10-10,0.1782
600015.SH,2022-10-10,0.178
600547.SH,2022-10-10,0.1772
002202.SZ,2022-10-10,0.1767
600176.SH,2022-10-10,0.1749
000301.SZ,2022-10-10,0.1692
601066.SH,2022-10-10,0.1689
300408.SZ,2022-10-10,0.1679
600584.SH,2022-10-10,0.1678
600588.SH,2022-10-10,0.1677
601868.SH,2022-10-10,0.1652
601117.SH,2022-10-10,0.1622
600989.SH,2022-10-10,0.162
601877.SH,2022-10-10,0.1579
603806.SH,2022-10-10,0.1579
603369.SH,2022-10-10,0.1579
000157.SZ,2022-10-10,0.1578
600763.SH,2022-10-10,0.1571
300207.SZ,2022-10-10,0.1569
603185.SH,2022-10-10,0.1551
600115.SH,2022-10-10,0.1544
002821.SZ,2022-10-10,0.1535
601901.SH,2022-10-10,0.1516
300003.SZ,2022-10-10,0.1513
601238.SH,2022-10-10,0.1499
300782.SZ,2022-10-10,0.1491
000425.SZ,2022-10-10,0.1482
300759.SZ,2022-10-10,0.1478
600460.SH,2022-10-10,0.1473
601788.SH,2022-10-10,0.1458
600741.SH,2022-10-10,0.1453
300999.SZ,2022-10-10,0.1451
603019.SH,2022-10-10,0.1434
601800.SH,2022-10-10,0.143
002648.SZ,2022-10-10,0.1428
601916.SH,2022-10-10,0.1424
600132.SH,2022-10-10,0.1402
002736.SZ,2022-10-10,0.1397
000786.SZ,2022-10-10,0.1361
688396.SH,2022-10-10,0.1354
600352.SH,2022-10-10,0.1347
603260.SH,2022-10-10,0.1347
300529.SZ,2022-10-10,0.1334
601336.SH,2022-10-10,0.129
300628.SZ,2022-10-10,0.129
